strategy,family,window,opened_at_utc,closed_at_utc,direction,entry,exit,size_oz,stop_distance_usd,gross_pnl_usd,entry_fee_usd,exit_fee_usd,net_pnl_usd,exit_reason,bars_held,ambiguous_ohlc_exit,balance_after
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-02-24T11:25:00+00:00,2025-02-24T12:05:00+00:00,LONG,2942.15,2950.12,0.1973,4.0,1.572481,0.232194,0.232823,1.107463,TP_HIT,8,False,80.03397
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-02-24T16:45:00+00:00,2025-02-24T20:45:00+00:00,LONG,2942.98,2949.75,0.1907,4.19641,1.291039,0.224491,0.225007,0.841542,TIME_EXIT,48,False,80.875511
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-03-03T18:50:00+00:00,2025-03-03T19:55:00+00:00,LONG,2889.66,2882.05,0.2022,4.0,-1.538742,0.233716,0.2331,-2.005558,SL_HIT,13,False,78.869954
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-03-07T13:35:00+00:00,2025-03-07T14:00:00+00:00,LONG,2919.63,2912.59,0.1904,4.141493,-1.340416,0.222359,0.221823,-1.784598,SL_HIT,5,False,77.085356
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-03-10T10:05:00+00:00,2025-03-10T10:35:00+00:00,SHORT,2909.11,2900.240423,0.1732,4.449788,1.536211,0.201543,0.200929,1.133739,TP_HIT,6,False,78.219095
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-03-10T12:25:00+00:00,2025-03-10T12:30:00+00:00,SHORT,2902.48,2906.99,0.1751,4.46622,-0.789701,0.20329,0.203606,-1.196596,SL_HIT,1,False,77.022498
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-03-18T13:50:00+00:00,2025-03-18T14:05:00+00:00,LONG,3034.8,3028.32,0.1571,4.902855,-1.018008,0.190707,0.1903,-1.399014,SL_HIT,3,False,75.623484
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-03-19T10:20:00+00:00,2025-03-19T13:35:00+00:00,LONG,3033.96,3028.87,0.1891,4.0,-0.962519,0.229489,0.229104,-1.421111,SL_HIT,39,False,74.202372
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-03-20T09:25:00+00:00,2025-03-20T09:55:00+00:00,LONG,3045.41,3040.47,0.1855,4.0,-0.91637,0.225969,0.225603,-1.367942,SL_HIT,6,False,72.83443
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-03-21T07:20:00+00:00,2025-03-21T08:05:00+00:00,SHORT,3029.95,3034.45,0.1821,4.0,-0.81945,0.220702,0.221029,-1.261181,SL_HIT,9,False,71.573249
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-03-21T19:05:00+00:00,2025-03-21T19:15:00+00:00,SHORT,3016.15,3021.54,0.1789,4.0,-0.964271,0.215836,0.216221,-1.396328,SL_HIT,2,False,70.176921
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-03-25T08:25:00+00:00,2025-03-25T10:15:00+00:00,LONG,3016.57,3024.54,0.1754,4.0,1.397938,0.211643,0.212202,0.974094,TP_HIT,22,False,71.151015
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-03-26T10:55:00+00:00,2025-03-26T13:45:00+00:00,LONG,3024.11,3019.52,0.1779,4.0,-0.816561,0.215196,0.214869,-1.246626,SL_HIT,34,False,69.904389
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-03-27T14:15:00+00:00,2025-03-27T14:50:00+00:00,LONG,3047.41,3058.408395,0.1268,5.514197,1.394596,0.154565,0.155122,1.084909,TP_HIT,7,False,70.989299
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-03-28T09:45:00+00:00,2025-03-28T10:10:00+00:00,LONG,3075.29,3070.83,0.1775,4.0,-0.79165,0.218346,0.218029,-1.228025,SL_HIT,5,False,69.761274
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-03-31T10:35:00+00:00,2025-03-31T11:05:00+00:00,LONG,3121.38,3117.11,0.1744,4.0,-0.744688,0.217747,0.21745,-1.179885,SL_HIT,6,False,68.581389
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-03-31T14:35:00+00:00,2025-03-31T16:15:00+00:00,LONG,3118.62,3111.36,0.1103,6.220088,-0.800778,0.137594,0.137273,-1.075645,SL_HIT,20,False,67.505744
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-04-03T18:20:00+00:00,2025-04-03T19:00:00+00:00,SHORT,3105.24,3111.93,0.1365,4.943768,-0.913185,0.169546,0.169911,-1.252642,SL_HIT,8,False,66.253102
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-04-08T13:15:00+00:00,2025-04-08T13:40:00+00:00,LONG,3018.65,3006.47,0.0936,7.078532,-1.140048,0.113018,0.112562,-1.365628,SL_HIT,5,False,64.887473
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-04-09T13:10:00+00:00,2025-04-09T13:40:00+00:00,LONG,3055.73,3075.213303,0.0665,9.756652,1.29564,0.081282,0.081801,1.132557,TP_HIT,6,False,66.02003
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-04-11T07:05:00+00:00,2025-04-11T08:25:00+00:00,LONG,3207.27,3226.053199,0.0702,9.4066,1.318581,0.09006,0.090588,1.137933,TP_HIT,16,False,67.157963
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-04-11T11:10:00+00:00,2025-04-11T11:45:00+00:00,LONG,3221.68,3213.03,0.0863,7.783367,-0.746495,0.111212,0.110914,-0.968621,SL_HIT,7,False,66.189341
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-04-15T12:15:00+00:00,2025-04-15T12:25:00+00:00,LONG,3223.92,3216.67,0.1655,4.0,-1.199875,0.213424,0.212944,-1.626242,SL_HIT,2,False,64.563099
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-04-16T08:50:00+00:00,2025-04-16T11:30:00+00:00,LONG,3302.47,3292.94,0.0703,9.178765,-0.669959,0.092865,0.092597,-0.855422,SL_HIT,32,False,63.707677
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-04-23T09:55:00+00:00,2025-04-23T10:15:00+00:00,SHORT,3323.3,3330.69,0.0872,7.304592,-0.644408,0.115917,0.116174,-0.876499,SL_HIT,4,False,62.831178
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-04-29T11:00:00+00:00,2025-04-29T12:25:00+00:00,SHORT,3312.56,3303.629284,0.1402,4.480358,1.252086,0.185768,0.185268,0.88105,TP_HIT,17,False,63.712229
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-04-30T14:35:00+00:00,2025-04-30T14:55:00+00:00,SHORT,3295.15,3305.59,0.0622,10.2475,-0.649368,0.081983,0.082243,-0.813594,SL_HIT,4,False,62.898634
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-05-01T14:05:00+00:00,2025-05-01T14:45:00+00:00,SHORT,3220.51,3231.38,0.0683,9.215015,-0.742421,0.087984,0.088281,-0.918687,SL_HIT,8,False,61.979948
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-05-02T10:25:00+00:00,2025-05-02T10:40:00+00:00,LONG,3262.43,3257.07,0.1399,4.431638,-0.749864,0.182566,0.182266,-1.114695,SL_HIT,3,False,60.865252
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-05-13T18:05:00+00:00,2025-05-13T21:00:00+00:00,LONG,3249.29,3249.75,0.1522,4.0,0.070012,0.197817,0.197845,-0.32565,DAY_EXIT,35,False,60.539603
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-05-20T13:35:00+00:00,2025-05-20T14:00:00+00:00,LONG,3241.49,3252.372066,0.111,5.456033,1.207909,0.143922,0.144405,0.919582,TP_HIT,5,False,61.459185
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-05-22T12:40:00+00:00,2025-05-22T13:05:00+00:00,SHORT,3304.62,3312.5,0.0901,6.823149,-0.709988,0.119099,0.119383,-0.948469,SL_HIT,5,False,60.510716
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-05-26T12:25:00+00:00,2025-05-26T12:45:00+00:00,SHORT,3328.12,3334.28,0.1513,4.0,-0.932008,0.201418,0.201791,-1.335216,SL_HIT,4,False,59.175499
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-06-04T12:30:00+00:00,2025-06-04T12:35:00+00:00,SHORT,3349.48,3355.5,0.1108,5.342817,-0.667016,0.148449,0.148716,-0.964181,SL_HIT,1,False,58.211319
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-06-04T13:35:00+00:00,2025-06-04T14:10:00+00:00,SHORT,3354.65,3365.95,0.0998,5.830604,-1.12774,0.133918,0.134369,-1.396026,SL_HIT,7,False,56.815292
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-06-06T09:10:00+00:00,2025-06-06T11:10:00+00:00,SHORT,3359.64,3364.36,0.1331,4.268372,-0.628232,0.178867,0.179119,-0.986218,SL_HIT,24,False,55.829075
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-06-09T11:55:00+00:00,2025-06-09T12:00:00+00:00,SHORT,3313.81,3318.11,0.1396,4.0,-0.60028,0.185043,0.185283,-0.970606,SL_HIT,1,False,54.858468
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-06-09T12:50:00+00:00,2025-06-09T14:00:00+00:00,SHORT,3317.31,3321.88,0.1349,4.06577,-0.616493,0.179002,0.179249,-0.974744,SL_HIT,14,False,53.883724
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-06-11T14:45:00+00:00,2025-06-11T15:50:00+00:00,LONG,3340.93,3329.38,0.0797,6.761423,-0.920535,0.106509,0.106141,-1.133184,SL_HIT,13,False,52.75054
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-06-13T08:10:00+00:00,2025-06-13T10:40:00+00:00,LONG,3420.15,3413.87,0.0893,5.905424,-0.560804,0.122168,0.121943,-0.804915,SL_HIT,30,False,51.945625
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-06-17T07:30:00+00:00,2025-06-17T07:50:00+00:00,SHORT,3387.06,3391.56,0.1188,4.370743,-0.5346,0.160953,0.161167,-0.85672,SL_HIT,4,False,51.088905
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-06-17T13:50:00+00:00,2025-06-17T14:35:00+00:00,SHORT,3389.58,3377.405533,0.0837,6.102234,1.019003,0.113483,0.113076,0.792444,TP_HIT,9,False,51.881349
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-06-20T07:40:00+00:00,2025-06-20T08:45:00+00:00,SHORT,3348.13,3352.6,0.1209,4.291295,-0.540423,0.161916,0.162132,-0.86447,SL_HIT,13,False,51.016879
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-06-23T13:15:00+00:00,2025-06-23T13:40:00+00:00,LONG,3367.55,3376.998233,0.1077,4.739116,1.017575,0.145074,0.145481,0.72702,TP_HIT,5,False,51.743898
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-06-26T12:30:00+00:00,2025-06-26T12:35:00+00:00,LONG,3343.04,3333.74,0.1294,4.0,-1.20342,0.173036,0.172554,-1.54901,SL_HIT,1,False,50.194888
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-07-02T12:20:00+00:00,2025-07-02T12:35:00+00:00,LONG,3346.95,3342.71,0.1255,4.0,-0.53212,0.168017,0.167804,-0.867941,SL_HIT,3,False,49.326947
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-07-03T17:35:00+00:00,2025-07-03T21:00:00+00:00,SHORT,3329.8,3326.15,0.1233,4.0,0.450045,0.164226,0.164046,0.121774,DAY_EXIT,41,False,49.448721
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-07-08T18:25:00+00:00,2025-07-08T21:00:00+00:00,SHORT,3304.01,3301.71,0.1236,4.0,0.28428,0.16335,0.163237,-0.042307,DAY_EXIT,31,False,49.406414
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-07-10T08:40:00+00:00,2025-07-10T11:55:00+00:00,LONG,3324.72,3320.22,0.1235,4.0,-0.55575,0.164241,0.164019,-0.88401,SL_HIT,39,False,48.522404
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-07-10T12:55:00+00:00,2025-07-10T13:50:00+00:00,LONG,3324.91,3315.88,0.1213,4.0,-1.095339,0.161325,0.160886,-1.41755,SL_HIT,11,False,47.104854
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-07-29T12:25:00+00:00,2025-07-29T12:35:00+00:00,LONG,3322.9,3318.61,0.1178,4.0,-0.505362,0.156575,0.156373,-0.81831,SL_HIT,2,False,46.286544
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-07-31T11:35:00+00:00,2025-07-31T13:50:00+00:00,LONG,3305.21,3300.79,0.1157,4.0,-0.511394,0.152965,0.152761,-0.81712,SL_HIT,27,False,45.469424
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-08-06T08:00:00+00:00,2025-08-06T08:35:00+00:00,SHORT,3373.37,3365.4,0.1137,4.0,0.906189,0.153421,0.153058,0.59971,TP_HIT,7,False,46.069134
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-08-06T18:50:00+00:00,2025-08-06T20:00:00+00:00,LONG,3374.18,3370.14,0.1152,4.0,-0.465408,0.155482,0.155296,-0.776186,SL_HIT,14,False,45.292948
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-08-07T11:15:00+00:00,2025-08-07T11:45:00+00:00,LONG,3380.31,3375.65,0.1049,4.316177,-0.488834,0.141838,0.141642,-0.772314,SL_HIT,6,False,44.520633
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-08-08T13:00:00+00:00,2025-08-08T13:45:00+00:00,SHORT,3391.26,3397.98,0.0765,5.819188,-0.51408,0.103773,0.103978,-0.721831,SL_HIT,9,False,43.798803
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-08-08T15:10:00+00:00,2025-08-08T16:05:00+00:00,SHORT,3389.59,3396.68,0.0741,5.914088,-0.525369,0.100467,0.100678,-0.726514,SL_HIT,11,False,43.072289
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-08-11T13:05:00+00:00,2025-08-11T13:50:00+00:00,SHORT,3353.72,3360.95,0.0815,5.281946,-0.589245,0.109331,0.109567,-0.808143,SL_HIT,9,False,42.264145
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-08-13T12:00:00+00:00,2025-08-13T12:10:00+00:00,LONG,3362.54,3356.19,0.1057,4.0,-0.671195,0.142168,0.1419,-0.955263,SL_HIT,2,False,41.308882
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-08-25T10:35:00+00:00,2025-08-25T13:05:00+00:00,LONG,3368.04,3363.2,0.1033,4.0,-0.499972,0.139167,0.138967,-0.778107,SL_HIT,30,False,40.530776
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-08-25T13:40:00+00:00,2025-08-25T15:10:00+00:00,LONG,3367.58,3375.55,0.1013,4.0,0.807361,0.136454,0.136777,0.534129,TP_HIT,18,False,41.064905
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-08-26T18:15:00+00:00,2025-08-26T20:15:00+00:00,LONG,3382.77,3390.74,0.1027,4.0,0.818519,0.138964,0.139292,0.540263,TP_HIT,24,False,41.605168
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-08-27T13:35:00+00:00,2025-08-27T14:30:00+00:00,SHORT,3378.52,3383.83,0.104,4.0,-0.55224,0.140546,0.140767,-0.833554,SL_HIT,11,False,40.771614
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-09-10T12:35:00+00:00,2025-09-10T12:40:00+00:00,LONG,3652.22,3642.05,0.1019,4.0,-1.036323,0.148864,0.14845,-1.333637,SL_HIT,1,False,39.437977
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-09-10T13:35:00+00:00,2025-09-10T14:50:00+00:00,LONG,3651.69,3644.6,0.0726,5.430576,-0.514734,0.106045,0.105839,-0.726618,SL_HIT,15,False,38.711359
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-09-12T07:10:00+00:00,2025-09-12T07:45:00+00:00,LONG,3652.86,3647.74,0.0968,4.0,-0.495616,0.141439,0.14124,-0.778295,SL_HIT,7,False,37.933064
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-09-12T09:55:00+00:00,2025-09-12T12:25:00+00:00,LONG,3646.99,3642.13,0.0948,4.0,-0.460728,0.138294,0.13811,-0.737131,SL_HIT,30,False,37.195932
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-09-24T12:15:00+00:00,2025-09-24T12:20:00+00:00,SHORT,3765.915,3771.055,0.093,4.0,-0.47802,0.140092,0.140283,-0.758395,SL_HIT,1,False,36.437537
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-09-29T10:25:00+00:00,2025-09-29T11:40:00+00:00,LONG,3815.765,3825.123843,0.0776,4.694421,0.726246,0.118441,0.118732,0.489073,TP_HIT,15,False,36.92661
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-09-29T13:20:00+00:00,2025-09-29T15:55:00+00:00,LONG,3820.075,3832.774737,0.058,6.364868,0.736585,0.088626,0.08892,0.559039,TP_HIT,31,False,37.485648
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-10-02T07:10:00+00:00,2025-10-02T07:30:00+00:00,LONG,3871.565,3863.135,0.0897,4.179133,-0.756171,0.138912,0.138609,-1.033692,SL_HIT,4,False,36.451956
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-10-09T12:30:00+00:00,2025-10-09T13:00:00+00:00,LONG,4040.995,4050.195667,0.079,4.615333,0.726853,0.127695,0.127986,0.471171,TP_HIT,6,False,36.923127
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-10-15T14:05:00+00:00,2025-10-15T15:35:00+00:00,LONG,4201.56,4186.98,0.0341,10.825235,-0.497178,0.057309,0.05711,-0.611598,SL_HIT,18,False,36.31153
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-10-31T10:05:00+00:00,2025-10-31T10:50:00+00:00,LONG,4012.31,4004.51,0.0471,7.706519,-0.36738,0.075592,0.075445,-0.518417,SL_HIT,9,False,35.793113
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-10-31T14:05:00+00:00,2025-10-31T14:30:00+00:00,LONG,4025.72,4014.61,0.0352,10.182134,-0.391072,0.056682,0.056526,-0.50428,SL_HIT,5,False,35.288833
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-11-05T12:20:00+00:00,2025-11-05T14:00:00+00:00,LONG,3967.99,3979.150407,0.0631,5.595204,0.704222,0.100152,0.100434,0.503636,TP_HIT,20,False,35.792469
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-11-11T08:05:00+00:00,2025-11-11T08:40:00+00:00,LONG,4135.26,4128.7,0.0581,6.165467,-0.381136,0.096103,0.095951,-0.57319,SL_HIT,7,False,35.219278
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-11-12T07:45:00+00:00,2025-11-12T08:15:00+00:00,SHORT,4114.05,4119.8,0.0624,5.645398,-0.3588,0.102687,0.10283,-0.564317,SL_HIT,6,False,34.654962
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-11-18T13:05:00+00:00,2025-11-18T13:40:00+00:00,LONG,4044.59,4060.954452,0.0423,8.197226,0.692216,0.068434,0.068711,0.555071,TP_HIT,7,False,35.210032
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-11-26T08:55:00+00:00,2025-11-26T11:35:00+00:00,LONG,4159.92,4172.033158,0.058,6.071579,0.702563,0.09651,0.096791,0.509262,TP_HIT,32,False,35.719294
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-11-27T09:55:00+00:00,2025-11-27T10:30:00+00:00,LONG,4159.19,4152.44,0.0678,5.270556,-0.45765,0.112797,0.112614,-0.683061,SL_HIT,7,False,35.036233
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-11-28T13:35:00+00:00,2025-11-28T14:05:00+00:00,LONG,4175.8,4186.332219,0.0663,5.281109,0.698286,0.110742,0.111022,0.476522,TP_HIT,6,False,35.512755
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-12-02T08:45:00+00:00,2025-12-02T09:25:00+00:00,SHORT,4212.18,4201.147021,0.0642,5.531489,0.708317,0.108169,0.107885,0.492263,TP_HIT,8,False,36.005018
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-12-02T15:10:00+00:00,2025-12-02T15:25:00+00:00,SHORT,4209.45,4191.694435,0.0405,8.892782,0.7191,0.068193,0.067905,0.583002,TP_HIT,3,False,36.58802
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-12-04T07:30:00+00:00,2025-12-04T08:10:00+00:00,SHORT,4189.07,4196.04,0.064,5.717045,-0.44608,0.10724,0.107419,-0.660739,SL_HIT,8,False,35.927281
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-12-05T13:15:00+00:00,2025-12-05T13:40:00+00:00,LONG,4228.24,4238.340482,0.0709,5.065241,0.716124,0.119913,0.120199,0.476012,TP_HIT,5,False,36.403293
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-12-08T10:00:00+00:00,2025-12-08T11:40:00+00:00,SHORT,4207.63,4214.26,0.0726,5.01533,-0.481338,0.12219,0.122382,-0.72591,SL_HIT,20,False,35.677383
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-12-09T07:15:00+00:00,2025-12-09T08:05:00+00:00,SHORT,4182.53,4187.39,0.0809,4.407517,-0.393174,0.135347,0.135504,-0.664025,SL_HIT,10,False,35.013359
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-12-09T14:35:00+00:00,2025-12-09T15:10:00+00:00,LONG,4200.85,4193.25,0.0495,7.07015,-0.3762,0.083177,0.083026,-0.542403,SL_HIT,7,False,34.470955
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-12-10T19:30:00+00:00,2025-12-10T19:35:00+00:00,SHORT,4198.14,4212.94,0.0371,9.28882,-0.54908,0.0623,0.06252,-0.6739,SL_HIT,1,False,33.797055
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-12-18T11:25:00+00:00,2025-12-18T12:30:00+00:00,SHORT,4325.76,4317.79,0.0845,4.0,0.673465,0.146211,0.145941,0.381313,TP_HIT,13,False,34.178368
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-12-22T12:05:00+00:00,2025-12-22T12:10:00+00:00,LONG,4413.17,4407.61,0.0854,4.0,-0.474824,0.150754,0.150564,-0.776142,SL_HIT,1,False,33.402226
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-12-24T14:15:00+00:00,2025-12-24T14:40:00+00:00,SHORT,4484.89,4472.450562,0.0536,6.234719,0.666754,0.096156,0.095889,0.474709,TP_HIT,5,False,33.876935
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-12-26T18:45:00+00:00,2025-12-26T20:00:00+00:00,LONG,4529.71,4519.69,0.0362,9.364765,-0.362724,0.06559,0.065445,-0.493759,SL_HIT,15,False,33.383175
Trend pullback — core,Trend pullback,Holdout (2025 onward),2025-12-29T13:15:00+00:00,2025-12-29T13:45:00+00:00,SHORT,4457.51,4440.019555,0.0381,8.760223,0.666386,0.067932,0.067666,0.530788,TP_HIT,6,False,33.913963
Trend pullback — core,Trend pullback,Holdout (2025 onward),2026-01-07T09:10:00+00:00,2026-01-07T10:50:00+00:00,SHORT,4461.1,4468.09,0.0489,6.932278,-0.341811,0.087259,0.087396,-0.516466,SL_HIT,20,False,33.397497
Trend pullback — core,Trend pullback,Holdout (2025 onward),2026-01-07T14:15:00+00:00,2026-01-07T15:15:00+00:00,SHORT,4447.06,4427.995125,0.035,9.547438,0.667271,0.062259,0.061992,0.54302,TP_HIT,12,False,33.940517
Trend pullback — core,Trend pullback,Holdout (2025 onward),2026-01-08T09:20:00+00:00,2026-01-08T09:35:00+00:00,SHORT,4426.23,4435.12,0.0463,7.333064,-0.411607,0.081974,0.082138,-0.575719,SL_HIT,3,False,33.364798
Trend pullback — core,Trend pullback,Holdout (2025 onward),2026-01-08T13:05:00+00:00,2026-01-08T13:25:00+00:00,SHORT,4423.56,4433.62,0.0471,7.08251,-0.473826,0.08334,0.083529,-0.640695,SL_HIT,4,False,32.724102
Trend pullback — core,Trend pullback,Holdout (2025 onward),2026-01-15T14:45:00+00:00,2026-01-15T14:55:00+00:00,SHORT,4602.115,4614.025,0.0346,9.46157,-0.412086,0.063693,0.063858,-0.539637,SL_HIT,2,False,32.184465
